さあ名無しさん、ここは守りたい<><>2013/07/03(水) 19:01:05.03 ID:R0P0TKQC0<> ギラヴァンツ北九州 <br>  <br> 【スターティングメンバー】 <br> GK：武田博 <br> DF：宮本、渡邉、前田、松本陽 <br> MF：鈴木、八角、小手川、森村 <br> FW：池元、キム <br>  <br> 【リザーブ】 <br> GK：松本拓 <br> DF：田中、市川 <br> MF：アン <br> FW：大島、渡、李 <>【北九魂】 ギラヴァンツ専門 vs長崎
さあ名無しさん、ここは守りたい<><>2013/07/03(水) 19:02:05.94 ID:R0P0TKQC0<> V・ファーレン長崎 <br>  <br> 【スターティングメンバー】 <br> GK：金山 <br> DF：趙、山口、藤井 <br> MF：金久保、岩間、井上、山田、小笠原、佐藤洸 <br> FW：幸野 <br>  <br> 【リザーブ】 <br> GK：岩丸 <br> DF：?杉、オ <br> MF：古部、前田 <br> FW：松橋、水永 <>
さあ名無しさん、ここは守りたい<><>2013/07/03(水) 19:03:03.15 ID:1TYcRVOF0<> 陽介　髪を切ったんだな <>
さあ名無しさん、ここは守りたい<><>2013/07/03(水) 19:04:30.69 ID:R0P0TKQC0<> 平日＆雨で悲惨な入りですね <>
さあ名無しさん、ここは守りたい<><>2013/07/03(水) 19:04:34.72 ID:1TYcRVOF0<> プレスをかわす為にちょっと縦パスを意識した入り <>
さあ名無しさん、ここは守りたい<><>2013/07/03(水) 19:05:29.02 ID:1TYcRVOF0<> 宮本のミスは前節から相変わらず <>
さあ名無しさん、ここは守りたい<><>2013/07/03(水) 19:06:06.80 ID:1TYcRVOF0<> ドンフィのプレスは効いてるな <>
さあ名無しさん、ここは守りたい<><>2013/07/03(水) 19:06:30.08 ID:1TYcRVOF0<> 細かいパスから池元のシュート、いい展開 <>
さあ名無しさん、ここは守りたい<><>2013/07/03(水) 19:07:04.43 ID:1TYcRVOF0<> 相手GKのミスキックから池元がドリブルでシュートするもセーブされる <>
さあ名無しさん、ここは守りたい<><>2013/07/03(水) 19:08:28.24 ID:1TYcRVOF0<> 相手のプレスを回避するためにロングフィードが多め <>
さあ名無しさん、ここは守りたい<><>2013/07/03(水) 19:09:24.62 ID:1TYcRVOF0<> 長崎はサイドチェンジや逆サイドへのクロスが狙いか？ <>
さあ名無しさん、ここは守りたい<><>2013/07/03(水) 19:11:02.13 ID:1TYcRVOF0<> 長崎はDFラインで回すけどアイディアないな <>
さあ名無しさん、ここは守りたい<><>2013/07/03(水) 19:14:06.96 ID:1TYcRVOF0<> 長崎のファウルスロー２回目 <>
さあ名無しさん、ここは守りたい<><>2013/07/03(水) 19:16:20.44 ID:1TYcRVOF0<> 陽介フィードしっかり <>
さあ名無しさん、ここは守りたい<><>2013/07/03(水) 19:17:09.86 ID:1TYcRVOF0<> 池元にボール合わせてるのがよくわかるね <>
さあ名無しさん、ここは守りたい<><>2013/07/03(水) 19:18:49.00 ID:1TYcRVOF0<> 森村いいよ。前半だしわるくない <>
さあ名無しさん、ここは守りたい<><>2013/07/03(水) 19:20:10.52 ID:1TYcRVOF0<> ２６番のファウルひどいな <>
さあ名無しさん、ここは守りたい<><>2013/07/03(水) 19:20:50.38 ID:1TYcRVOF0<> FKから惜しいシュート <>
さあ名無しさん、ここは守りたい<><>2013/07/03(水) 19:21:57.39 ID:1TYcRVOF0<> よし、長崎のプレスを剥がせてる <>
さあ名無しさん、ここは守りたい<><>2013/07/03(水) 19:24:12.61 ID:1TYcRVOF0<> うーむ、陽介は試合に入れてない <>
さあ名無しさん、ここは守りたい<><>2013/07/03(水) 19:25:58.49 ID:1TYcRVOF0<> 両方SB不安だなぁ <>
さあ名無しさん、ここは守りたい<><>2013/07/03(水) 19:26:49.87 ID:1TYcRVOF0<> ２トップが仕事したけど得点ならず。 <br> ２番の手癖ひどいな。 <>
さあ名無しさん、ここは守りたい<><>2013/07/03(水) 19:27:23.48 ID:1TYcRVOF0<> 前田ポストじゃなくてシュートして欲しかった <>
さあ名無しさん、ここは守りたい<><>2013/07/03(水) 19:27:48.87 ID:1TYcRVOF0<> おぃｗ　ヴィファーレンってｗ <>
さあ名無しさん、ここは守りたい<><>2013/07/03(水) 19:28:45.51 ID:1TYcRVOF0<> 長崎みたいにもらうように倒れなくていいよ。 <br> 池元みたいに耐えるプレーの方が今後成長できる <>
さあ名無しさん、ここは守りたい<><>2013/07/03(水) 19:29:57.67 ID:1TYcRVOF0<> 池元　足いたそう。２７番の仕業だ <>
さあ名無しさん、ここは守りたい<><>2013/07/03(水) 19:30:41.31 ID:1TYcRVOF0<> また倒れた。長崎はすぐに倒れるな。 <>
さあ名無しさん、ここは守りたい<><>2013/07/03(水) 19:32:49.60 ID:1TYcRVOF0<> 陽介はパス回しに入れないな <>
さあ名無しさん、ここは守りたい<><>2013/07/03(水) 19:33:04.98 ID:1TYcRVOF0<> 宮本もパスうまくない <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/03(水) 19:33:37.86 ID:GUHDcSVo0<> いまのところまぁまぁ寄せて <br> いい感じでプレッシャーかけてる <br> な。悪くない <>
さあ名無しさん、ここは守りたい<><>2013/07/03(水) 19:33:49.87 ID:1TYcRVOF0<> 陽介の悪くない楔のパス <>
さあ名無しさん、ここは守りたい<><>2013/07/03(水) 19:34:27.42 ID:1TYcRVOF0<> 陽介いい加減にしろ <>
さあ名無しさん、ここは守りたい<><>2013/07/03(水) 19:34:53.24 ID:1TYcRVOF0<> 宮本もいい加減にしろ <>
さあ名無しさん、ここは守りたい<><>2013/07/03(水) 19:35:27.34 ID:1TYcRVOF0<> 長崎の狙いはやっぱりファーへのクロス <>
さあ名無しさん、ここは守りたい<><>2013/07/03(水) 19:37:49.81 ID:R0P0TKQC0<> コテｲｲﾖ <>
